,Categ,Priority,O*NET-SOC Code,Title,Description,Total Employment,Mean Hourly Wage,25th Percentile Hourly Wage,Median Hourly Wage,75th Percentile Hourly Wage,"Employment change, numeric, 2022-32","Employment change, percent, 2022-32",sustainable_wage,sustainable_wage_ind,stable_employment
905,,,51-8013.00,Power Plant Operators,"Control, operate, or maintain machinery to generate electric power. Includes auxiliary equipment operators.","31,590",42.77,34.21,44.74,50.35,-4.0,-12.5,19.720000000000002,True,False
906,,,51-8013.03,Biomass Plant Technicians,Control and monitor biomass plant activities and perform maintenance as needed.,"31,590",42.77,34.21,44.74,50.35,-4.0,-12.5,19.720000000000002,True,False
907,,,51-8013.04,Hydroelectric Plant Technicians,"Monitor and control activities associated with hydropower generation. Operate plant equipment, such as turbines, pumps, valves, gates, fans, electric control boards, and battery banks. Monitor equipment operation and performance and make necessary adjustments to ensure optimal performance. Perform equipment maintenance and repair as necessary.","31,590",42.77,34.21,44.74,50.35,-4.0,-12.5,19.720000000000002,True,False
908,,,51-8021.00,Stationary Engineers and Boiler Operators,"Operate or maintain stationary engines, boilers, or other mechanical equipment to provide utilities for buildings or industrial processes. Operate equipment such as steam engines, generators, motors, turbines, and steam boilers.","31,470",34.89,25.31,32.27,41.84,1.0,2.8,7.2500000000000036,True,True
909,,,51-8031.00,Water and Wastewater Treatment Plant and System Operators,"Operate or control an entire process or system of machines, often through the use of control boards, to transfer or treat water or wastewater.","119,350",26.78,19.61,24.81,31.11,-7.9,-6.3,-0.21000000000000085,False,False
910,,,51-8092.00,Gas Plant Operators,Distribute or process gas for utility companies and others by controlling compressors to maintain specified pressures on main pipelines.,"14,290",37.71,29.91,38.2,45.64,-1.7,-11.7,13.180000000000003,True,False
911,,,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers","Operate or control petroleum refining or processing units. May specialize in controlling manifold and pumping systems, gauging or testing oil in storage tanks, or regulating the flow of oil into pipelines.","31,360",40.45,34.77,40.91,48.01,-0.7,-2.3,15.889999999999997,True,False
912,,,51-8099.00,"Plant and System Operators, All Other",All plant and system operators not listed separately.,"15,370",28.88,22.05,27.63,34.09,0.0,-0.2,2.6099999999999994,True,False
913,,,51-8099.01,Biofuels Processing Technicians,"Calculate, measure, load, mix, and process refined feedstock with additives in fermentation or reaction process vessels and monitor production process. Perform, and keep records of, plant maintenance, repairs, and safety inspections.","15,370",28.88,22.05,27.63,34.09,0.0,-0.2,2.6099999999999994,True,False
914,,,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","Set up, operate, or tend machines to crush, grind, or polish materials, such as coal, glass, grain, stone, food, or rubber.","27,320",21.79,17.26,20.81,24.98,-1.0,-3.5,-4.210000000000001,False,False
915,,,51-9022.00,"Grinding and Polishing Workers, Hand","Grind, sand, or polish, using hand tools or hand-held power tools, a variety of metal, wood, stone, clay, plastic, or glass objects. Includes chippers, buffers, and finishers.","14,190",18.64,15.35,17.77,20.84,-2.8,-19.5,-7.25,False,False
916,,,51-9031.00,"Cutters and Trimmers, Hand","Use hand tools or hand-held power tools to cut and trim a variety of manufactured items, such as carpet, fabric, stone, glass, or rubber.","8,250",18.19,14.65,17.37,20.17,-2.3,-28.2,-7.649999999999999,False,False
917,,,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that cut or slice materials, such as glass, stone, cork, rubber, tobacco, food, paper, or insulating material.","54,110",20.18,16.85,19.17,23.17,-2.3,-4.1,-5.849999999999998,False,False
918,,,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders","Set up, operate, or tend machines, such as glass-forming machines, plodder machines, and tuber machines, to shape and form products such as glassware, food, rubber, soap, brick, tile, clay, wax, tobacco, or cosmetics.","58,740",20.17,16.69,18.98,23.01,-0.8,-1.3,-6.039999999999999,False,False
919,,,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders","Operate or tend heating equipment other than basic metal, plastic, or food processing equipment. Includes activities such as annealing glass, drying lumber, curing rubber, removing moisture from materials, or boiling soap.","15,030",22.20,17.54,21.41,26.23,0.1,0.4,-3.6099999999999994,False,True
920,,,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers","Inspect, test, sort, sample, or weigh nonagricultural raw materials or processed, machined, fabricated, or assembled parts or products for defects, wear, and deviations from specifications. May use precision measuring instruments and complex test equipment.","579,740",22.74,17.13,21.11,26.69,-23.0,-3.9,-3.91,False,False
921,,,51-9071.00,Jewelers and Precious Stone and Metal Workers,"Design, fabricate, adjust, repair, or appraise jewelry, gold, silver, other precious metals, or gems.","26,280",24.29,17.41,22.66,28.91,-1.4,-2.9,-2.3599999999999994,False,False
922,,,51-9071.06,Gem and Diamond Workers,"Fabricate, finish, or evaluate the quality of gems and diamonds used in jewelry or industrial tools.","26,280",24.29,17.41,22.66,28.91,-1.4,-2.9,-2.3599999999999994,False,False
923,,,51-9081.00,Dental Laboratory Technicians,Construct and repair full or partial dentures or dental appliances.,"33,330",24.01,17.75,22.14,28.15,-1.6,-4.5,-2.879999999999999,False,False
924,,,51-9082.00,Medical Appliance Technicians,"Construct, maintain, or repair medical supportive devices such as braces, orthotics and prosthetic devices, joints, arch supports, and other surgical and medical appliances.","15,680",22.23,17.13,20.27,24.44,0.4,2.5,-4.75,False,True
925,,,51-9083.00,Ophthalmic Laboratory Technicians,"Cut, grind, and polish eyeglasses, contact lenses, or other precision optical elements. Assemble and mount lenses into frames or process other optical elements. Includes precision lens polishers or grinders, centerer-edgers, and lens mounters.","20,200",19.30,15.20,17.7,21.72,0.2,1.1,-7.32,False,True
926,,,51-9111.00,Packaging and Filling Machine Operators and Tenders,Operate or tend machines to prepare industrial or consumer products for storage or shipment. Includes cannery workers who pack food products.,"369,330",18.78,15.16,17.67,21.53,17.3,4.6,-7.349999999999998,False,True
927,,,51-9123.00,"Painting, Coating, and Decorating Workers","Paint, coat, or decorate articles, such as furniture, glass, plateware, pottery, jewelry, toys, books, or leather.","11,990",20.08,15.75,18.4,22.15,0.0,0.1,-6.620000000000001,False,False
928,,,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","Set up, operate, or tend spraying or rolling machines to coat or paint any of a wide variety of products, including glassware, cloth, ceramics, metal, plastic, paper, or wood, with lacquer, silver, copper, rubber, varnish, glaze, enamel, oil, or rust-proofing materials. Includes painters of transportation vehicles such as painters in auto body repair facilities.","152,120",22.33,17.54,21.14,24.78,1.0,0.6,-3.879999999999999,False,True
929,,,51-9151.00,Photographic Process Workers and Processing Machine Operators,Perform work involved in developing and processing photographic images from film or digital media. May perform precision tasks such as editing photographic negatives and prints.,"5,380",20.55,14.89,17.44,23.17,-0.8,-12.5,-7.579999999999998,False,False
930,,,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders","Operate or tend machines to wash or clean products, such as barrels or kegs, glass items, tin plate, food, pulp, coal, plastic, or rubber, to remove impurities.","13,200",18.81,15.30,17.88,21.64,0.5,3.8,-7.140000000000001,False,True
931,,,51-9193.00,Cooling and Freezing Equipment Operators and Tenders,"Operate or tend equipment such as cooling and freezing units, refrigerators, batch freezers, and freezing tunnels, to cool or freeze products, food, blood plasma, and chemicals.","6,420",21.27,17.47,20.62,24.33,0.4,5.1,-4.399999999999999,False,True
932,,,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic","Mold, shape, form, cast, or carve products such as food products, figurines, tile, pipes, and candles consisting of clay, glass, plaster, concrete, stone, or combinations of materials.","39,060",20.04,16.85,19.03,22.69,1.1,2.4,-5.989999999999998,False,True
933,,,51-9195.03,"Stone Cutters and Carvers, Manufacturing",Cut or carve stone according to diagrams and patterns.,"39,060",20.04,16.85,19.03,22.69,1.1,2.4,-5.989999999999998,False,True
934,,,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",Shape molten glass according to patterns.,"39,060",20.04,16.85,19.03,22.69,1.1,2.4,-5.989999999999998,False,True
935,,,51-9195.05,"Potters, Manufacturing","Operate production machines such as pug mill, jigger machine, or potter's wheel to process clay in manufacture of ceramic, pottery and stoneware products.","39,060",20.04,16.85,19.03,22.69,1.1,2.4,-5.989999999999998,False,True
936,,,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders","Set up, operate, or tend paper goods machines that perform a variety of functions, such as converting, sawing, corrugating, banding, wrapping, boxing, stitching, forming, or sealing paper or paperboard sheets into products.","92,050",22.30,17.94,21.97,24.97,-10.2,-11.0,-3.0500000000000007,False,False
937,,,51-9197.00,Tire Builders,Operate machines to build tires.,"18,360",24.33,19.97,24.83,28.91,-0.8,-4.3,-0.19000000000000128,False,False
938,,,51-9198.00,Helpers--Production Workers,"Help production workers by performing duties requiring less skill. Duties include supplying or holding materials or tools, and cleaning work area and equipment.","190,680",17.18,14.54,16.67,18.93,-17.9,-9.3,-8.349999999999998,False,False
939,,,51-9199.00,"Production Workers, All Other",All production workers not listed separately.,"252,660",18.68,14.68,17.06,21.00,3.9,1.4,-7.960000000000001,False,True
940,,,53-1041.00,Aircraft Cargo Handling Supervisors,"Supervise and coordinate the activities of ground crew in the loading, unloading, securing, and staging of aircraft cargo or baggage. May determine the quantity and orientation of cargo and compute aircraft center of gravity. May accompany aircraft as member of flight crew and monitor and handle cargo in flight, and assist and brief passengers on safety and emergency procedures. Includes loadmasters.","7,950",29.40,22.37,25.72,36.65,0.7,8.6,0.6999999999999993,True,True
948,,,53-2021.00,Air Traffic Controllers,"Control air traffic on and within vicinity of airport, and movement of air traffic between altitude sectors and control centers, according to established procedures and policies. Authorize, regulate, and control commercial airline flights according to government or company regulations to expedite and ensure flight safety.","21,250",62.90,44.51,63.58,81.14,0.3,1.4,38.56,True,True
949,,,53-2022.00,Airfield Operations Specialists,"Ensure the safe takeoff and landing of commercial and military aircraft. Duties include coordination between air-traffic control and maintenance personnel, dispatching, using airfield landing and navigational aids, implementing airfield safety procedures, monitoring and maintaining flight records, and applying knowledge of weather information.","14,760",30.79,18.30,23.85,36.59,0.7,4.9,-1.1699999999999982,False,True
951,,,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians","Drive ambulance or assist ambulance driver in transporting sick, injured, or convalescent persons. Assist in lifting patients.","9,910",16.14,12.50,14.61,17.37,0.0,0.2,-10.41,False,False
952,,,53-3031.00,Driver/Sales Workers,"Drive truck or other vehicle over established routes or within an established territory and sell or deliver goods, such as food products, including restaurant take-out items, or pick up or deliver items such as commercial laundry. May also take orders, collect payment, or stock merchandise at point of delivery.","489,510",17.10,11.84,15.72,21.27,41.9,7.7,-9.299999999999999,False,True
953,,,53-3032.00,Heavy and Tractor-Trailer Truck Drivers,"Drive a tractor-trailer combination or a truck with a capacity of at least 26,001 pounds Gross Vehicle Weight (GVW). May be required to unload truck. Requires commercial drivers' license. Includes tow truck drivers.","1,984,180",25.52,20.43,24.0,29.42,89.3,4.1,-1.0199999999999996,False,True
954,,,53-3033.00,Light Truck Drivers,"Drive a light vehicle, such as a truck or van, with a capacity of less than 26,001 pounds Gross Vehicle Weight (GVW), primarily to pick up merchandise or packages from a distribution center and deliver. May load and unload vehicle.","1,059,840",21.65,16.15,19.43,24.35,133.8,11.5,-5.59,False,True
955,,,53-3051.00,"Bus Drivers, School",Drive a school bus to transport students. Ensure adherence to safety rules. May assist students in boarding or exiting.,"366,550",20.39,16.27,19.84,23.66,4.9,1.4,-5.18,False,True
